"customer_id","first_name","last_name","address","apt_number","state","city","zip_code","phone_number","email_address","membership_flag","country_id","campaign_id","sent_date","opened","clicked","converted","conversion_amount","unsubscribe","customer_campaign_id"
14015,Lucas,Garcia,"793 River Avenue","",Greater London,London,SW1A 1AA,+44 7040559421,lucas.garcia17534@example.com,"1",2,,,,,,,,
13594,Charlotte,Nelson,"241 Maple Lane","",West Yorkshire,Leeds,LS1 4DY,+44 7040567340,charlotte.nelson15335@example.com,"1",2,,,,,,,,
15327,Adam,Lewis,"985 Mill Court","",West Yorkshire,Leeds,LS1 4DY,+44 7040575259,adam.lewis16737@example.com,"1",2,,,,,,,,
14861,Maya,Brown,"482 Market Street",Apt 8C,Greater London,London,SW1A 1AA,+44 7040583178,maya.brown15066@example.com,"0",2,,,,,,,,
14554,Chloe,Parker,"672 River Drive",Apt 24D,Greater London,London,SW1A 1AA,+44 7040591097,chloe.parker17206@example.com,"1",2,,,,,,,,
12611,Ava,Roberts,"581 High Court",Apt 19A,West Midlands,Birmingham,B1 1AA,+44 7040599016,ava.roberts17785@example.com,"1",2,,,,,,,,
14179,Nathan,Green,"910 High Terrace",Apt 14B,Greater London,London,SW1A 1AA,+44 7040606935,nathan.green16932@example.com,"0",2,,,,,,,,
15604,William,Campbell,"232 Market Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7040614854,william.campbell16363@example.com,"1",2,,,,,,,,
14381,Ryan,Nelson,"979 Main Lane",Apt 8D,West Midlands,Birmingham,B1 1AA,+44 7040622773,ryan.nelson14830@example.com,"1",2,,,,,,,,
12572,Charlotte,Scott,"222 Queen Street","",Greater Manchester,Manchester,M1 2AB,+44 7040630692,charlotte.scott17244@example.com,"0",2,,,,,,,,
16123,Clara,Phillips,"760 Maple Street",Apt 19C,Greater Manchester,Manchester,M1 2AB,+44 7040638611,clara.phillips15355@example.com,"0",2,,,,,,,,
16851,Nora,Miller,"927 Maple Lane",Apt 1C,Greater Manchester,Manchester,M1 2AB,+44 7040646530,nora.miller15598@example.com,"1",2,,,,,,,,
17148,Henry,Anderson,"211 Queen Lane",Apt 12D,Greater Manchester,Manchester,M1 2AB,+44 7040654449,henry.anderson15637@example.com,"0",2,,,,,,,,
17549,William,Baker,"922 Bridge Street","",Greater London,London,SW1A 1AA,+44 7040662368,william.baker16848@example.com,"1",2,,,,,,,,
17973,Thomas,Evans,"830 Mill Road",Apt 14D,Greater Manchester,Manchester,M1 2AB,+44 7040670287,thomas.evans15678@example.com,"1",2,,,,,,,,
15610,Emma,Adams,"874 Mill Drive","",Merseyside,Liverpool,L1 8JQ,+44 7040678206,emma.adams14015@example.com,"1",2,,,,,,,,
15853,Liam,Baker,"723 Bridge Lane",Apt 22B,Greater Manchester,Manchester,M1 2AB,+44 7040686125,liam.baker13594@example.com,"1",2,,,,,,,,
18019,Ethan,Johnson,"740 River Court","",West Yorkshire,Leeds,LS1 4DY,+44 7040694044,ethan.johnson15327@example.com,"1",2,,,,,,,,
14698,Chloe,Collins,"641 High Drive",Apt 5B,Merseyside,Liverpool,L1 8JQ,+44 7040701963,chloe.collins14861@example.com,"1",2,,,,,,,,
16826,Lucas,Anderson,"638 Baker Court",Apt 22B,Merseyside,Liverpool,L1 8JQ,+44 7040709882,lucas.anderson14554@example.com,"1",2,,,,,,,,
17824,Amelia,Davies,"33 Station Avenue","",Tuscany,Florence,"50122",+39 3040717801,amelia.davies12611@example.com,"0",13,,,,,,,,
12522,Sophie,Reed,"440 Mill Way",Apt 22A,Merseyside,Liverpool,L1 8JQ,+44 7040725720,sophie.reed14179@example.com,"0",2,,,,,,,,
15803,Emily,Smith,"454 Main Terrace",Apt 2D,Greater Manchester,Manchester,M1 2AB,+44 7040733639,emily.smith15604@example.com,"1",2,,,,,,,,
15006,Jack,Young,"492 King Drive",Apt 19D,West Yorkshire,Leeds,LS1 4DY,+44 7040741558,jack.young14381@example.com,"1",2,,,,,,,,
17350,Mia,Morris,"751 Baker Road",Apt 1B,Bavaria,Munich,"80331",+49 1540749477,mia.morris12572@example.com,"1",6,,,,,,,,
14799,Emily,Martin,"887 Garden Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7040757396,emily.martin16123@example.com,"1",2,,,,,,,,
15814,Alexander,Green,"420 Station Court","",Greater London,London,SW1A 1AA,+44 7040765315,alexander.green16851@example.com,"1",2,,,,,,,,
16260,Sarah,Carter,"628 Market Way",Apt 10A,Merseyside,Liverpool,L1 8JQ,+44 7040773234,sarah.carter17148@example.com,"1",2,,,,,,,,
14638,Ruby,Rogers,"816 Victoria Terrace",Apt 22C,Greater Manchester,Manchester,M1 2AB,+44 7040781153,ruby.rogers17549@example.com,"1",2,,,,,,,,
17354,Noah,Phillips,"512 High Street","",Greater Manchester,Manchester,M1 2AB,+44 7040789072,noah.phillips17973@example.com,"1",2,,,,,,,,
13245,Emma,Walker,"977 Lake Lane",Apt 13B,Greater London,London,SW1A 1AA,+44 7040796991,emma.walker15610@example.com,"0",2,,,,,,,,
14923,Samuel,Adams,"482 High Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7040804910,samuel.adams15853@example.com,"0",2,,,,,,,,
16177,Ethan,Parker,"587 High Road",Apt 13A,Greater Manchester,Manchester,M1 2AB,+44 7040812829,ethan.parker18019@example.com,"1",2,,,,,,,,
13366,Alice,Thomas,"20 Victoria Terrace",Apt 24A,Greater London,London,SW1A 1AA,+44 7040820748,alice.thomas14698@example.com,"1",2,,,,,,,,
16284,Amelia,Walker,"321 Lake Lane",Apt 17C,West Yorkshire,Leeds,LS1 4DY,+44 7040828667,amelia.walker16826@example.com,"1",2,,,,,,,,
16846,Sophie,Hall,"451 Maple Street",Apt 16A,Merseyside,Liverpool,L1 8JQ,+44 7040836586,sophie.hall17824@example.com,"1",2,,,,,,,,
14484,Ethan,Baker,"582 Queen Street","",North Rhine-Westphalia,Cologne,"50667",+49 1540844505,ethan.baker12522@example.com,"1",6,,,,,,,,
13897,Isabella,Hall,"994 Spring Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7040852424,isabella.hall15803@example.com,"1",2,,,,,,,,
14585,Amelia,Anderson,"796 Bridge Street",Apt 23C,West Yorkshire,Leeds,LS1 4DY,+44 7040860343,amelia.anderson15006@example.com,"1",2,,,,,,,,
17125,Matthew,Rogers,"349 Cedar Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7040868262,matthew.rogers17350@example.com,"1",2,,,,,,,,
15836,Ruby,Garcia,"828 Victoria Court",Apt 19B,Greater London,London,SW1A 1AA,+44 7040876181,ruby.garcia14799@example.com,"1",2,,,,,,,,
16313,Grace,Clark,"373 Maple Terrace",Apt 20B,West Yorkshire,Leeds,LS1 4DY,+44 7040884100,grace.clark15814@example.com,"0",2,,,,,,,,
13460,Lucas,Nelson,"341 Maple Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7040892019,lucas.nelson16260@example.com,"1",2,,,,,,,,
12403,David,Reed,"409 Market Terrace",Apt 21B,Merseyside,Liverpool,L1 8JQ,+44 7040899938,david.reed14638@example.com,"0",2,,,,,,,,
14967,Jack,Young,"247 Mill Drive",Apt 20C,West Midlands,Birmingham,B1 1AA,+44 7040907857,jack.young17354@example.com,"0",2,,,,,,,,
15286,Ava,Martin,"712 Mill Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7040915776,ava.martin13245@example.com,"0",2,,,,,,,,
17832,Matthew,Perez,"543 Bridge Street","",Greater Manchester,Manchester,M1 2AB,+44 7040923695,matthew.perez14923@example.com,"1",2,,,,,,,,
12646,Oliver,Morgan,"447 Oak Drive",Apt 2B,West Midlands,Birmingham,B1 1AA,+44 7040931614,oliver.morgan16177@example.com,"1",2,,,,,,,,
16015,Lily,Lewis,"480 Hill Road",Apt 3D,West Yorkshire,Leeds,LS1 4DY,+44 7040939533,lily.lewis13366@example.com,"1",2,,,,,,,,
16311,Charlotte,Martin,"356 Maple Lane",Apt 22D,Greater London,London,SW1A 1AA,+44 7040947452,charlotte.martin16284@example.com,"1",2,,,,,,,,
15728,Samuel,Morris,"737 Main Road",Apt 21A,West Midlands,Birmingham,B1 1AA,+44 7040955371,samuel.morris16846@example.com,"0",2,,,,,,,,
15740,Ella,Thomas,"626 Station Lane","",Greater London,London,SW1A 1AA,+44 7040963290,ella.thomas14484@example.com,"1",2,,,,,,,,
13974,Logan,Carter,"687 Cedar Street","",Greater Manchester,Manchester,M1 2AB,+44 7040971209,logan.carter13897@example.com,"0",2,,,,,,,,
15677,Matthew,King,"10 Oak Avenue",Apt 16B,Greater Manchester,Manchester,M1 2AB,+44 7040979128,matthew.king14585@example.com,"1",2,,,,,,,,
15000,James,Evans,"915 Oak Road","",Merseyside,Liverpool,L1 8JQ,+44 7040987047,james.evans17125@example.com,"0",2,,,,,,,,
16017,Samuel,Turner,"564 King Way",Apt 13A,West Midlands,Birmingham,B1 1AA,+44 7040994966,samuel.turner15836@example.com,"1",2,,,,,,,,
13471,Ethan,Cook,"602 Queen Lane",Apt 21C,Merseyside,Liverpool,L1 8JQ,+44 7041002885,ethan.cook16313@example.com,"1",2,,,,,,,,
13598,Samuel,Scott,"107 Spring Lane",Apt 19D,Greater London,London,SW1A 1AA,+44 7041010804,samuel.scott13460@example.com,"1",2,,,,,,,,
18005,Thomas,Davies,"824 Garden Road",Apt 18A,Southern Denmark,Odense,"5000",+45 41018723,thomas.davies12403@example.com,"1",19,,,,,,,,
15427,Maya,Walker,"218 Church Way","",West Midlands,Birmingham,B1 1AA,+44 7041026642,maya.walker14967@example.com,"1",2,,,,,,,,
15022,Joseph,Mitchell,"995 Spring Lane","",Greater London,London,SW1A 1AA,+44 7041034561,joseph.mitchell15286@example.com,"1",2,,,,,,,,
17111,Noah,Garcia,"371 Church Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7041042480,noah.garcia17832@example.com,"1",2,,,,,,,,
17836,Lucas,Taylor,"856 High Court",Apt 3D,IL,Chicago,"60601",+1 547-673-4657,lucas.taylor12646@example.com,"0",1,,,,,,,,
14629,Sophie,Collins,"404 River Court","",West Yorkshire,Leeds,LS1 4DY,+44 7041058318,sophie.collins16015@example.com,"1",2,,,,,,,,
15592,Michael,Nelson,"717 Church Terrace",Apt 24B,Greater London,London,SW1A 1AA,+44 7041066237,michael.nelson16311@example.com,"1",2,,,,,,,,
15277,Nora,Anderson,"407 Spring Way",Apt 14C,Greater London,London,SW1A 1AA,+44 7041074156,nora.anderson15728@example.com,"0",2,,,,,,,,
16491,Sarah,Davies,"130 Bridge Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7041082075,sarah.davies15740@example.com,"1",2,,,,,,,,
15516,Logan,Davies,"693 River Lane",Apt 20B,Greater London,London,SW1A 1AA,+44 7041089994,logan.davies13974@example.com,"0",2,,,,,,,,
14764,Olivia,Martin,"607 Main Court",Apt 5A,Greater Manchester,Manchester,M1 2AB,+44 7041097913,olivia.martin15677@example.com,"1",2,,,,,,,,
16742,Mia,Anderson,"301 Park Terrace",Apt 23A,West Yorkshire,Leeds,LS1 4DY,+44 7041105832,mia.anderson15000@example.com,"1",2,,,,,,,,
15142,Alice,Adams,"594 Cedar Street",Apt 12A,Greater London,London,SW1A 1AA,+44 7041113751,alice.adams16017@example.com,"1",2,,,,,,,,
17344,Benjamin,Davies,"782 Maple Lane",Apt 1A,West Midlands,Birmingham,B1 1AA,+44 7041121670,benjamin.davies13471@example.com,"1",2,,,,,,,,
18240,Grace,Evans,"921 Bridge Street","",West Yorkshire,Leeds,LS1 4DY,+44 7041129589,grace.evans13598@example.com,"0",2,,,,,,,,
17081,Lucas,Edwards,"718 Baker Court",Apt 9A,West Yorkshire,Leeds,LS1 4DY,+44 7041137508,lucas.edwards18005@example.com,"0",2,,,,,,,,
14474,Isabella,Hall,"343 Market Drive",Apt 12A,Merseyside,Liverpool,L1 8JQ,+44 7041145427,isabella.hall15427@example.com,"1",2,,,,,,,,
14139,James,Reed,"880 Park Street",Apt 5D,West Yorkshire,Leeds,LS1 4DY,+44 7041153346,james.reed15022@example.com,"0",2,,,,,,,,
15844,Emily,Nelson,"580 Station Way",Apt 2D,West Midlands,Birmingham,B1 1AA,+44 7041161265,emily.nelson17111@example.com,"1",2,,,,,,,,
13176,Mia,Cook,"90 Victoria Avenue",Apt 22A,West Midlands,Birmingham,B1 1AA,+44 7041169184,mia.cook17836@example.com,"0",2,,,,,,,,
12398,Maya,Green,"890 Lake Terrace","",West Midlands,Birmingham,B1 1AA,+44 7041177103,maya.green14629@example.com,"1",2,,,,,,,,
15345,Sarah,Edwards,"425 Cedar Road",Apt 12B,Greater Manchester,Manchester,M1 2AB,+44 7041185022,sarah.edwards15592@example.com,"1",2,,,,,,,,
16708,Liam,Nelson,"302 Garden Avenue",Apt 21D,Greater London,London,SW1A 1AA,+44 7041192941,liam.nelson15277@example.com,"0",2,,,,,,,,
15963,Jacob,Allen,"394 Main Way",Apt 1B,Greater London,London,SW1A 1AA,+44 7041200860,jacob.allen16491@example.com,"0",2,,,,,,,,
18045,William,Cook,"990 Cedar Road","",West Yorkshire,Leeds,LS1 4DY,+44 7041208779,william.cook15516@example.com,"0",2,,,,,,,,
13182,Michael,Roberts,"563 Cedar Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7041216698,michael.roberts14764@example.com,"0",2,,,,,,,,
15158,Ella,Cook,"286 Cedar Terrace",Apt 2A,Greater Manchester,Manchester,M1 2AB,+44 7041224617,ella.cook16742@example.com,"1",2,,,,,,,,
13028,Sophie,Adams,"519 Garden Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7041232536,sophie.adams15142@example.com,"1",2,,,,,,,,
13978,Sophie,Campbell,"221 King Avenue","",Greater London,London,SW1A 1AA,+44 7041240455,sophie.campbell17344@example.com,"0",2,,,,,,,,
16056,Charlotte,Garcia,"359 Cedar Street","",West Midlands,Birmingham,B1 1AA,+44 7041248374,charlotte.garcia18240@example.com,"1",2,,,,,,,,
12812,Laura,Collins,"326 Baker Terrace",Apt 15B,West Midlands,Birmingham,B1 1AA,+44 7041256293,laura.collins17081@example.com,"0",2,,,,,,,,
16071,Sophie,Taylor,"163 Oak Way",Apt 8C,Greater London,London,SW1A 1AA,+44 7041264212,sophie.taylor14474@example.com,"1",2,,,,,,,,
14539,Elena,Davies,"131 Main Drive",Apt 14A,Greater Manchester,Manchester,M1 2AB,+44 7041272131,elena.davies14139@example.com,"1",2,,,,,,,,
14550,Maya,Morgan,"689 River Lane","",West Midlands,Birmingham,B1 1AA,+44 7041280050,maya.morgan15844@example.com,"1",2,,,,,,,,
17712,James,Cook,"160 Spring Drive",Apt 24B,Greater London,London,SW1A 1AA,+44 7041287969,james.cook13176@example.com,"1",2,,,,,,,,
14102,Liam,Hall,"666 King Drive",Apt 18D,Basel-Stadt,Basel,"4051",+41 741295888,liam.hall12398@example.com,"0",9,,,,,,,,
14598,Jack,Lewis,"829 High Court",Apt 16B,Merseyside,Liverpool,L1 8JQ,+44 7041303807,jack.lewis15345@example.com,"0",2,,,,,,,,
15320,Lucas,Walker,"127 Hill Avenue","",West Midlands,Birmingham,B1 1AA,+44 7041311726,lucas.walker16708@example.com,"1",2,,,,,,,,
16415,Zoe,Morgan,"896 Main Road",Apt 21A,Greater Manchester,Manchester,M1 2AB,+44 7041319645,zoe.morgan15963@example.com,"0",2,,,,,,,,
12448,Sarah,Rogers,"892 Victoria Avenue",Apt 12D,Greater London,London,SW1A 1AA,+44 7041327564,sarah.rogers18045@example.com,"1",2,,,,,,,,
12827,Elena,Morgan,"455 High Way",Apt 16D,Merseyside,Liverpool,L1 8JQ,+44 7041335483,elena.morgan13182@example.com,"0",2,,,,,,,,
16345,Elena,Green,"437 High Drive",Apt 18B,Porto,Porto,"4000-007",+351 941343402,elena.green3958@example.com,"0",12,,,,,,,,
15993,Laura,Campbell,"162 Park Drive","",Greater Manchester,Manchester,M1 2AB,+44 7041351321,laura.campbell15158@example.com,"0",2,,,,,,,,
17895,William,King,"129 King Court",Apt 22B,Greater Manchester,Manchester,M1 2AB,+44 7041359240,william.king13028@example.com,"1",2,,,,,,,,
15948,Emma,Scott,"265 Market Way",Apt 18B,Merseyside,Liverpool,L1 8JQ,+44 7041367159,emma.scott13978@example.com,"1",2,,,,,,,,
15659,Jacob,Wright,"278 Lake Terrace",Apt 13D,Merseyside,Liverpool,L1 8JQ,+44 7041375078,jacob.wright16056@example.com,"1",2,,,,,,,,
18154,Lucas,Edwards,"569 Garden Drive","",Kyoto,Kyoto,"600-8001",+81 90-0841-0319,lucas.edwards12812@example.com,"1",16,,,,,,,,
12630,Thomas,Davies,"142 Maple Court","",Merseyside,Liverpool,L1 8JQ,+44 7041390916,thomas.davies16071@example.com,"0",2,,,,,,,,
13363,Sarah,Miller,"409 Bridge Way",Apt 4C,Greater London,London,SW1A 1AA,+44 7041398835,sarah.miller14539@example.com,"0",2,,,,,,,,
18276,Lily,Roberts,"680 Maple Court",Apt 23A,Greater Manchester,Manchester,M1 2AB,+44 7041406754,lily.roberts14550@example.com,"1",2,,,,,,,,
17684,Daniel,Anderson,"848 Queen Street",Apt 3C,West Midlands,Birmingham,B1 1AA,+44 7041414673,daniel.anderson17712@example.com,"1",2,,,,,,,,
17878,Samuel,Walker,"898 Baker Terrace",Apt 12D,West Midlands,Birmingham,B1 1AA,+44 7041422592,samuel.walker14102@example.com,"1",2,,,,,,,,
14752,Grace,Miller,"619 Baker Court","",West Midlands,Birmingham,B1 1AA,+44 7041430511,grace.miller14598@example.com,"1",2,,,,,,,,
16847,Sarah,Baker,"848 Station Drive",Apt 15B,Greater London,London,SW1A 1AA,+44 7041438430,sarah.baker15320@example.com,"1",2,,,,,,,,
14971,Chloe,Morgan,"104 Oak Street",Apt 21C,Merseyside,Liverpool,L1 8JQ,+44 7041446349,chloe.morgan16415@example.com,"1",2,,,,,,,,
17545,Ethan,Young,"518 Mill Way",Apt 23D,Community of Madrid,Madrid,"28013",+34 641454268,ethan.young12448@example.com,"1",10,,,,,,,,
16026,Nathan,Collins,"104 Garden Terrace","",Greater London,London,SW1A 1AA,+44 7041462187,nathan.collins12827@example.com,"1",2,,,,,,,,
16513,Ava,Baker,"167 Garden Drive","",Greater Manchester,Manchester,M1 2AB,+44 7041470106,ava.baker16345@example.com,"1",2,,,,,,,,
12430,Jack,Parker,"934 Victoria Street",Apt 7B,West Yorkshire,Leeds,LS1 4DY,+44 7041478025,jack.parker15993@example.com,"1",2,,,,,,,,
14357,Benjamin,Wright,"901 Baker Way","",Greater London,London,SW1A 1AA,+44 7041485944,benjamin.wright17895@example.com,"1",2,,,,,,,,
16855,Thomas,Smith,"221 Queen Drive",Apt 24B,Greater London,London,SW1A 1AA,+44 7041493863,thomas.smith15948@example.com,"1",2,,,,,,,,
16680,Ruby,Turner,"492 Garden Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7041501782,ruby.turner15659@example.com,"1",2,,,,,,,,
18035,Jack,Nelson,"890 Mill Terrace","",Greater London,London,SW1A 1AA,+44 7041509701,jack.nelson18154@example.com,"1",2,,,,,,,,
16648,Thomas,Adams,"152 Church Avenue","",Pirkanmaa,Tampere,"33100",+358 441517620,thomas.adams12630@example.com,"0",24,,,,,,,,
16164,Sarah,Edwards,"604 High Terrace",Apt 18B,Greater Manchester,Manchester,M1 2AB,+44 7041525539,sarah.edwards13363@example.com,"1",2,,,,,,,,
14218,Ruby,Lewis,"146 Hill Drive",Apt 7B,West Yorkshire,Leeds,LS1 4DY,+44 7041533458,ruby.lewis18276@example.com,"0",2,,,,,,,,
15096,James,Young,"378 Spring Terrace",Apt 22A,Greater Manchester,Manchester,M1 2AB,+44 7041541377,james.young17684@example.com,"0",2,,,,,,,,
18030,Lily,Nelson,"289 Bridge Way",Apt 4B,West Yorkshire,Leeds,LS1 4DY,+44 7041549296,lily.nelson17878@example.com,"1",2,,,,,,,,
14416,Daniel,Lewis,"358 Main Drive",Apt 18A,Greater Manchester,Manchester,M1 2AB,+44 7041557215,daniel.lewis14752@example.com,"1",2,,,,,,,,
17839,Eva,Young,"827 Hill Way","",Greater London,London,SW1A 1AA,+44 7041565134,eva.young16847@example.com,"0",2,,,,,,,,
16601,Charlotte,Thomas,"408 Station Court",Apt 3D,West Midlands,Birmingham,B1 1AA,+44 7041573053,charlotte.thomas14971@example.com,"1",2,,,,,,,,
12912,Ella,Morris,"970 Station Terrace","",Greater London,London,SW1A 1AA,+44 7041580972,ella.morris17545@example.com,"0",2,,,,,,,,
13278,Liam,Davies,"754 Park Way",Apt 24C,Merseyside,Liverpool,L1 8JQ,+44 7041588891,liam.davies16026@example.com,"0",2,,,,,,,,
14582,Daniel,Wright,"262 Garden Lane",Apt 7D,Merseyside,Liverpool,L1 8JQ,+44 7041596810,daniel.wright16513@example.com,"1",2,,,,,,,,
15748,Ryan,Nelson,"518 Church Court",Apt 14D,Oslo,Oslo,"150",+47 441604729,ryan.nelson12430@example.com,"1",7,,,,,,,,
16079,Zoe,Baker,"379 Bridge Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7041612648,zoe.baker14357@example.com,"1",2,,,,,,,,
17590,Sophia,Campbell,"619 King Way","",West Midlands,Birmingham,B1 1AA,+44 7041620567,sophia.campbell16855@example.com,"1",2,,,,,,,,
15054,Emma,Morris,"828 Victoria Avenue",Apt 16B,Merseyside,Liverpool,L1 8JQ,+44 7041628486,emma.morris16680@example.com,"0",2,,,,,,,,
14158,Henry,Cook,"705 Garden Terrace","",Greater Manchester,Manchester,M1 2AB,+44 7041636405,henry.cook18035@example.com,"1",2,,,,,,,,
15385,Lucas,Evans,"239 Baker Road","",Greater London,London,SW1A 1AA,+44 7041644324,lucas.evans16648@example.com,"1",2,,,,,,,,
16506,James,Young,"777 High Terrace",Apt 16B,Merseyside,Liverpool,L1 8JQ,+44 7041652243,james.young16164@example.com,"1",2,,,,,,,,
13822,Daniel,Reed,"99 Oak Terrace","",Greater London,London,SW1A 1AA,+44 7041660162,daniel.reed14218@example.com,"1",2,,,,,,,,
18067,Elena,Lewis,"730 Baker Street","",West Yorkshire,Leeds,LS1 4DY,+44 7041668081,elena.lewis15096@example.com,"0",2,,,,,,,,
16190,David,Davies,"937 Garden Lane",Apt 1D,Merseyside,Liverpool,L1 8JQ,+44 7041676000,david.davies18030@example.com,"1",2,,,,,,,,
15444,Maya,Rogers,"692 Station Terrace",Apt 2D,West Yorkshire,Leeds,LS1 4DY,+44 7041683919,maya.rogers14416@example.com,"1",2,,,,,,,,
13607,Lucas,Martin,"479 Church Terrace","",Greater London,London,SW1A 1AA,+44 7041691838,lucas.martin17839@example.com,"0",2,,,,,,,,
12581,Olivia,Baker,"406 Spring Court",Apt 9C,Greater Manchester,Manchester,M1 2AB,+44 7041699757,olivia.baker16601@example.com,"1",2,,,,,,,,
15360,Jacob,Evans,"780 Mill Way",Apt 15B,Merseyside,Liverpool,L1 8JQ,+44 7041707676,jacob.evans12912@example.com,"0",2,,,,,,,,
13103,Elena,Campbell,"131 Queen Way","",Greater Manchester,Manchester,M1 2AB,+44 7041715595,elena.campbell13278@example.com,"1",2,,,,,,,,
15667,Liam,Turner,"220 Church Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7041723514,liam.turner14582@example.com,"0",2,,,,,,,,
13651,Chloe,Parker,"530 Bridge Terrace",Apt 2C,Merseyside,Liverpool,L1 8JQ,+44 7041731433,chloe.parker15748@example.com,"1",2,,,,,,,,
12552,Jacob,Garcia,"522 Cedar Court",Apt 19C,Merseyside,Liverpool,L1 8JQ,+44 7041739352,jacob.garcia16079@example.com,"0",2,,,,,,,,
16127,Ryan,Garcia,"430 Market Drive",Apt 2B,Greater Manchester,Manchester,M1 2AB,+44 7041747271,ryan.garcia17590@example.com,"0",2,,,,,,,,
12588,Henry,Walker,"869 Garden Terrace",Apt 12D,West Yorkshire,Leeds,LS1 4DY,+44 7041755190,henry.walker15054@example.com,"1",2,,,,,,,,
15977,Laura,Scott,"681 Cedar Terrace",Apt 19C,West Midlands,Birmingham,B1 1AA,+44 7041763109,laura.scott14158@example.com,"1",2,,,,,,,,
13697,Laura,Davies,"872 Station Drive",Apt 9C,West Yorkshire,Leeds,LS1 4DY,+44 7041771028,laura.davies15385@example.com,"1",2,,,,,,,,
14345,Clara,Roberts,"803 Mill Lane",Apt 6A,Greater London,London,SW1A 1AA,+44 7041778947,clara.roberts16506@example.com,"1",2,,,,,,,,
17503,Nathan,Hall,"775 Main Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7041786866,nathan.hall13822@example.com,"0",2,,,,,,,,
16830,Nora,Morgan,"908 Oak Lane",Apt 12C,Greater Manchester,Manchester,M1 2AB,+44 7041794785,nora.morgan18067@example.com,"1",2,,,,,,,,
17495,Lucas,Phillips,"393 Station Lane","",Merseyside,Liverpool,L1 8JQ,+44 7041802704,lucas.phillips16190@example.com,"1",2,,,,,,,,
12491,Sophie,Nelson,"201 Baker Road","",Merseyside,Liverpool,L1 8JQ,+44 7041810623,sophie.nelson15444@example.com,"1",2,,,,,,,,
14485,Michael,Young,"547 Maple Drive",Apt 1D,Merseyside,Liverpool,L1 8JQ,+44 7041818542,michael.young13607@example.com,"0",2,,,,,,,,
13868,Hannah,Miller,"832 Market Road",Apt 24D,Bavaria,Munich,"80331",+49 1541826461,hannah.miller12581@example.com,"1",6,,,,,,,,
15423,Charlotte,Lewis,"331 Queen Street",Apt 5D,Greater Manchester,Manchester,M1 2AB,+44 7041834380,charlotte.lewis15360@example.com,"0",2,,,,,,,,
